adr,adults
110,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
65,2
95,1
95,1
95,1
95,1
115,2
115,2
115,2
90,1
65,2
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
127,2
89,2
85.5,2
85.5,2
89.1,2
147,3
110.37,2
65,2
65,2
65,2
65,2
83.33,1
65,2
96.3,2
94.5,1
96.3,2
65,2
32.5,2
110,2
65,2
65,2
65,2
65,2
65,2
94.25,3
65,2
101,2
65,2
65,2
65,2
65,2
96.3,2
96.3,2
96.3,2
96.3,2
95,1
65,2
109,2
95,1
95,1
65,2
95,1
110,2
109,2
94.5,2
96.3,2
109,2
105.3,2
86.6,2
89,2
99.9,2
90.9,1
85.5,2
128.7,3
96.3,2
106.4,1
106.4,1
127,2
127,2
134.8,2
151,2
124,1
87.32,2
89.1,2
89.1,2
89.1,2
124,2
89.1,2
99.9,2
141.3,3
96.3,2
113,2
113,2
114.3,2
85.5,2
85.5,2
112.5,2
132.3,3
96.3,2
80.75,2
94.35,2
82.66,2
104.2,2
85.5,2
80.75,2
122,2
89.1,2
148.8,3
95,1
155,1
113,1
113,1
0,1
106.2,2
82.47,2
152.67,2
142.25,2
107,2
124,1
124.33,2
80.75,2
109.8,2
119,2
119,2
180.9,2
146,2
141.3,3
96.3,2
189.9,2
102.3,2
96.3,2
80.75,2
85.6,2
187,3
105.3,2
77.29,2
85.6,2
95.1,2
137,1
146,1
121.03,2
162.88,3
95.1,2
102.3,2
103.72,3
105.3,2
119.4,2
96.3,2
116.45,2
127,1
84,2
133,1
109.8,2
133,1
91.5,2
146,2
127,2
127,1
116.7,2
137.67,2
147,2
85.5,2
149,1
127,2
143,1
171.2,2
77.47,2
80.75,2
134.7,3
85.5,1
162,2
96.3,2
80.75,2
85.5,2
97.75,1
96.3,2
75,2
105.3,2
96.3,2
77.03,2
183.9,2
83.83,2
90,2
130,1
103.7,2
131.4,2
156.6,2
143.1,2
99.45,2
145.2,3
96.3,2
133.45,2
96.3,2
117.9,2
85.5,2
65,1
65,1
79,1
65,2
96.3,2
167,2
85.5,2
111.6,3
125.1,2
125.1,2
96.3,2
76.5,2
96.3,2
112.5,2
196,2
70.44,2
86.4,1
75.82,2
86.4,1
98.1,2
80.75,2
156.8,2
83.83,2
143.5,2
74.1,2
111.9,2
99.45,2
112,2
85.5,2
91.47,2
101.68,2
75,2
90.95,2
109.8,2
63.75,2
237,3
128.6,1
141,1
86.25,2
63.5,2
87.32,1
177.3,2
72,1
68,1
99.9,2
158.95,2
121.55,3
96.9,3
106.2,2
130,2
141,3
103.5,2
192.67,2
107,2
76.5,2
122.72,1
133.1,2
85.5,2
129.15,2
85,2
110.7,2
134.1,2
77.23,2
103.5,2
90.95,2
118.8,2
96.3,2
80.75,2
76.5,2
157.68,3
151,2
141,2
90.95,2
127,1
83.83,0
146.7,3
127,1
146.7,3
110.7,2
90.95,2
173.95,2
139,2
107.1,2
92.83,2
107.1,2
85.5,2
151,1
79.69,2
104.79,2
134.1,2
110.7,2
110.7,1
107.1,2
63.75,2
156,2
85.5,2
129.2,2
131,3
88.98,1
107.1,2
149,2
141,1
108.3,2
88.77,2
97.55,0
97.55,2
88.76,2
208.13,2
132.33,1
130.8,2
134.4,2
125.25,2
120.7,1
209.1,2
97.75,2
97.75,2
88.12,2
131.4,2
85.5,2
114.3,2
119.7,2
119.7,2
103.5,2
90.95,2
102.28,2
76.47,2
105.3,2
108.3,2
92.65,2
88.76,2
136,2
80.75,2
132.33,2
152.1,2
72.76,2
124.5,2
173.25,2
147,2
151,2
147,2
85.5,2
134.1,2
82.45,2
99.9,2
90.95,2
182,3
85.5,2
82.45,2
94.35,2
165,3
97.5,2
146.4,2
85.5,2
148,3
85.5,2
117.9,2
134.57,3
113.31,2
144,2
159,2
65.83,2
90.95,2
167,2
156.95,2
101.15,1
158.5,2
0,2
107.1,2
117.9,2
187,3
166,2
192,2
117.9,2
150.3,3
121.55,3
80.75,2
99.45,2
107.1,2
124.2,2
128.7,3
78.35,2
78.35,2
103.78,2
107.1,2
72.25,2
72.25,2
72.25,2
139,2
83.83,2
126.26,2
146.7,3
122.65,2
97,2
169,2
96.3,2
90.9,1
107.1,2
116.27,2
131.4,2
164.87,3
85.5,2
118.15,2
146.7,3
107.1,2
106.25,2
146.7,3
85.5,2
185.03,3
85.5,2
85.5,2
95.81,2
114.3,2
187,3
135.9,2
83.83,2
127,2
96.3,2
96.3,2
110.46,2
134.87,2
0,3
128.7,3
114.3,2
107.1,2
92.86,1
131.44,2
156.15,2
107.69,2
188.81,3
80.75,2
90.95,2
131.4,2
88.01,2
103.5,2
72.25,2
68,1
72.25,2
72.25,2
72.25,2
159.3,3
123.25,2
123.25,2
174.5,3
112.5,2
126.9,2
150.3,3
117.9,2
90.95,2
121.55,3
182,3
166,2
85,2
151,2
72.25,2
125.51,3
129.55,2
72.25,2
187,3
168.3,2
88.77,2
88.77,2
151,2
90.95,2
103.5,2
92.08,2
105.3,2
86.36,2
117.9,2
150.3,3
151,2
139,2
151,2
103.5,2
112.5,2
80.75,2
117.9,2
96.3,2
106.25,2
96.3,2
96.3,2
134.1,2
77.03,2
134.1,2
93.2,2
122.84,3
112,2
112,2
140.4,2
0,2
0,2
127.8,2
121.5,2
90.9,1
171.9,2
90.9,1
146.7,3
103.46,2
80.75,2
121.5,2
267,2
85.5,2
96.3,2
75.27,2
90.95,2
72.25,2
121.55,3
152.1,2
90.9,1
35,2
72.25,2
149,2
88.01,2
88.01,2
158,2
88.01,2
80.75,2
106.25,2
103.7,2
103.7,2
135,1
135,1
135,1
95,2
150.3,3
71.67,2
137.7,1
137.7,1
159,2
82.88,2
79,1
93.08,2
84,1
114.4,1
81.96,2
76.5,2
98.03,2
160,2
96.3,2
96.3,2
150.3,3
104.72,1
114.3,2
146.7,2
109.8,2
140.25,2
76.5,2
113.33,2
107.95,2
117.9,2
117.9,2
204,2
151,2
187,3
96.9,3
134.1,2
0,3
90.5,2
226.95,2
130.5,2
107.1,2
108.9,2
131.7,3
86.36,2
166,2
180,3
151,1
187,2
107.1,2
85.5,2
85.5,2
101.68,2
107.1,2
146.7,3
0,1
131.7,3
186.3,2
115.2,1
151,2
114.48,3
139,2
107.03,2
112.42,1
163.2,2
143,1
114.3,2
231,2
231,2
112.96,3
114.3,2
130.66,2
130.66,2
139,1
114.3,2
107.1,2
78.35,2
127.1,2
75,2
130.5,2
125,1
166.85,3
75,2
151,2
156.5,1
92.29,2
117.9,2
139,2
99.33,1
187,3
149,2
104.52,1
104.52,2
126,2
99,2
149,2
130.5,2
107.1,2
107.1,2
135.9,2
228.6,2
118.15,1
151,2
150.3,3
112,2
66.53,2
105.3,2
63.42,1
160.33,2
105.3,2
103.5,2
139,2
68.55,2
91.48,2
146.7,3
85,2
100.08,2
123.3,2
150.3,2
117.9,2
150.3,3
127.93,3
118.06,2
151,2
149,2
106.4,1
92.02,3
95.2,2
130.5,2
130.5,2
145,1
197,3
139,2
85,2
108.9,1
108.9,1
84,2
102.25,2
155.5,2
72.25,2
216.9,2
116.95,2
161.1,2
105,1
166,2
151,2
79,1
79,1
79,1
79,1
79,1
158.95,2
103.5,1
119.7,2
127.15,2
117.85,2
143,1
151,2
103.5,2
150.3,3
99.45,2
89.25,2
159,2
99.73,2
94,2
88,1
86.36,3
86.36,2
110.46,2
123.3,2
72.25,2
96.9,3
107.95,2
90.67,2
107.95,2
79,1
79,1
79,1
79,1
117.64,3
82.45,2
139,2
300,2
79,1
110.71,2
249.3,2
0,1
118.15,2
114.3,2
79.03,2
149,2
151,2
151,2
167.45,2
85.5,2
87.3,2
158.95,2
97.75,2
125,2
87.3,2
114.3,2
125,2
112.5,2
131.47,3
90.78,2
127.8,2
72.08,2
127.8,2
146.7,3
98.39,2
113.69,2
130.5,2
99.45,2
0,2
103.5,2
177.3,2
94.5,2
123.3,2
114.3,2
159.3,3
114.83,2
103.5,2
85,2
78.85,2
195.3,2
135.9,2
88.01,2
103.5,2
62.18,2
112,2
66.76,1
112,2
85,2
68,1
151,2
112.5,1
139,2
135.9,2
75,2
65,1
75,2
67,1
175,2
118.58,2
157,1
187.25,3
187,3
175,2
145.67,2
116.95,2
107.95,2
83.12,2
120.7,2
0,2
161.33,2
131.8,2
80.75,2
147.5,1
114.3,2
139,2
146.7,3
127.8,2
111.68,2
106,2
100.7,2
100.7,2
120.7,2
138.55,3
139,2
139,2
182.33,3
183.43,3
146.7,3
90.95,2
97.75,2
152.1,3
131.8,2
167.1,2
130.05,3
167.45,2
123.3,2
143.5,2
182.33,1
116.27,2
167.95,2
151,2
103.5,2
134.37,2
231,2
96.9,3
93.75,2
80.75,2
81.25,2
168.5,2
90.95,2
139,2
146.7,3
146.7,3
149.4,2
119,2
63.75,2
136.85,3
75,2
130.5,2
131.4,2
189.5,3
181.7,3
189.9,2
82.45,2
72.25,2
120.7,2
139,2
99.45,2
80.75,2
97.75,2
96,2
139.2,3
96,2
96,2
96,2
96,2
73,1
76.3,2
96,2
96,2
96,2
96,2
0,1
96,2
149.4,3
156.93,2
98.83,3
146.7,3
147.9,3
114.3,2
75,1
128.44,2
110.44,2
85.5,2
85.5,2
138.55,3
78.2,2
80.75,2
15,2
85.5,1
85.5,2
107.95,2
144.67,2
114.3,2
100.63,2
107.95,2
92.94,2
92.94,2
137.13,3
92.94,2
135.9,2
80.75,2
135.67,2
115.5,2
105.3,2
146.7,3
137.7,3
306,2
94.11,2
72.25,2
114.3,2
102.25,2
72.25,2
160,2
85.5,2
85.5,2
107.95,2
107.95,2
107.95,1
73,1
160,2
138.55,3
148.86,3
102.25,2
85,2
96.9,3
139,2
114.3,2
147.67,2
103.5,2
99.45,2
146.7,3
82.45,2
82.45,2
154,1
103.18,2
103.5,2
146.7,3
114.3,2
81.25,2
136,1
177.9,3
114.3,2
151,2
145,1
103.5,2
108.04,2
143.45,2
90.95,2
103.5,2
103.5,2
93.58,2
83.58,2
109.5,2
97.75,2
127.8,2
134,1
144.9,2
120.7,2
88.01,2
122.04,2
114.3,2
131.7,2
184.5,3
130.5,2
72.25,2
72.25,2
135.9,2
82.45,2
72.25,2
115.5,2
169,2
105.21,2
118.46,3
85,2
87.82,2
265,2
96.3,2
114.3,2
78.57,2
78.57,2
72.25,2
177,2
77.53,0
96.05,2
126,2
78.88,2
105,2
146.96,3
105.3,2
112.95,2
65,1
67,1
105.83,2
105.83,2
82.19,2
177.3,2
139,1
79,1
151,2
79,1
79,1
110,1
136.85,3
96.9,3
154.35,3
139,2
72.42,2
151,2
99,2
168.3,3
116.38,2
166,1
100.5,2
145,1
145,1
118.15,2
79,1
95,1
79,1
79,1
95,1
109,1
225.9,3
99,2
119,2
119,2
169,2
135.9,2
72.25,2
105.83,2
80.75,2
128.8,1
168.3,3
85.7,2
145.35,3
96.9,3
171.9,2
85,2
111.3,2
139,2
72.25,2
124.8,2
116.05,2
161.82,2
130.5,2
135.9,1
139,2
187,3
108.34,2
136.5,2
134.3,3
137.7,3
118.15,1
143,1
109.8,2
93.5,1
96.9,3
187,3
137.7,3
125.1,2
142.2,3
139.5,1
173.5,2
147.3,2
121.5,2
121.5,2
121.5,2
146.1,3
81.08,2
106.03,1
81.25,2
84.58,2
63.75,2
82.45,2
94.5,2
137.7,3
140,2
69.38,2
142.2,3
94.5,2
97.43,2
144.13,3
99,2
105.3,2
72.25,2
108.3,2
169,2
144.9,2
116.45,2
217.6,2
142.2,3
110.46,2
151,2
149.4,2
72.25,2
210,2
134.3,2
143.1,3
195.25,2
97.42,2
116.32,3
183.73,2
107,2
146.7,3
137.7,3
137.7,3
121.5,2
140,1
106.03,2
67,1
67,1
67,1
67,1
67,1
87,2
67,1
67,1
77,2
65,1
67,1
118.15,2
67,1
67,1
67,1
67,1
67,1
67,1
67,1
67,1
67,1
1,0
67,1
105.3,2
101.58,2
116.27,2
94.5,2
98.6,2
151,2
121.5,2
122.4,2
72.25,2
146,1
107.55,2
139.95,3
146.7,3
75,2
137.7,3
150,2
72.25,2
96.3,2
173.7,2
102.25,2
81.26,2
110.58,2
164.48,2
139.6,2
118.15,2
72.25,2
141.75,2
70.78,2
141.75,2
105.3,2
137.7,3
229,2
107.55,2
137.7,3
137.7,3
137.7,3
121.5,2
105.3,2
121.5,2
81.26,2
176.7,3
109.23,1
65.49,1
65.49,1
148.5,2
176.8,2
72.25,2
96.9,3
231,2
84,2
156,2
125.1,1
139.5,3
101.15,1
99.45,2
114.3,2
89.25,2
137.7,3
94.5,2
102.25,2
103.5,2
94.5,2
131.15,2
182.7,2
231,2
160,2
189,3
137.7,3
97.75,2
121.5,2
181.16,3
139.5,3
121.5,2
121.5,2
105.3,2
105.3,2
137.7,3
94.5,2
103.5,1
184.33,3
109.16,2
89.85,2
121.5,2
138.25,2
105.3,2
168.3,3
121.5,2
141.56,3
151,2
121.5,2
94.5,2
72.25,2
72.25,2
72.25,2
168.3,3
166,2
99.9,1
166,1
99,2
105.25,2
100.75,2
166,2
91.89,2
72.25,2
130.5,2
89.85,2
121.5,2
177.3,2
80.75,2
90.95,2
112,2
90.08,2
79.56,2
121.5,2
79.9,2
99.45,2
140.27,3
90.5,2
121.5,2
169,2
85,2
114.75,2
85,2
81.25,2
142.07,2
112,2
164,2
72.25,2
139.5,2
77,1
109.25,2
108.8,2
129.5,3
139,2
85,2
139,2
103.5,2
137.7,3
112,2
72.25,2
96.9,3
103.5,2
112,2
112,2
137.7,3
90.95,2
135.9,2
137.7,3
96.9,3
89.25,2
137.7,3
127.15,2
89.25,2
84.58,2
121.5,2
121.5,2
139,2
84.58,2
63.75,2
94.5,2
85.5,2
121.43,2
90.5,2
94.5,2
89.25,2
118.8,2
139.5,2
205.06,2
89.25,2
112,2
75.6,2
94.5,2
189,3
112,2
105.3,2
0,2
89.25,2
121.5,2
139,2
137.7,3
120.8,2
91.48,2
91.48,2
121.5,2
139,2
94.5,2
72.25,2
90.95,2
125,2
94.5,2
125,2
139.5,2
180,3
125,2
125,2
125,2
82.45,2
125,2
77.03,2
218.03,2
165.63,3
137.7,3
94.5,2
137.7,3
154.33,2
112,2
137.7,4
105.3,2
133.46,3
96.9,3
168.3,3
137.7,3
154,1
80.75,2
130.5,2
146,2
72.25,2
72.25,2
190.29,3
137.7,3
137.7,3
151,2
137.7,2
114.3,2
159.9,2
137.7,3
174.3,3
72.25,2
180,3
114.3,2
137.7,3
137.7,3
94.91,2
125,2
106,1
72.25,2
123.3,2
88.56,2
144.5,2
112,2
0,0
118.8,2
178.5,3
121.5,2
72.25,2
94.5,2
94.5,2
81.08,2
90.25,2
90.25,2
72.08,2
105.3,2
84.6,2
71.4,2
92.28,3
92.28,3
72.25,2
79.56,2
103.56,2
130.05,3
94.95,2
186.3,2
72.25,2
160,2
105.3,2
161.11,3
79.56,2
79.56,1
68.72,2
177.3,2
127.8,2
94.5,2
69.3,1
99.45,2
267,3
186.5,2
118.8,2
113.26,2
96,2
168.3,2
96.9,3
105.3,2
90.9,1
89.25,1
103.95,2
72.25,2
95.63,2
114.75,2
139,1
90.95,2
127.8,2
189.9,2
97.75,2
0,2
0,1
104.5,2
102.3,2
72.25,2
85,2
114.75,2
79,1
80,1
0,2
94.5,2
94.5,2
85,1
105,2
105,2
85,1
105,2
105,2
85,1
150,3
85,1
115.6,2
91.45,2
146.7,3
97.75,2
85,1
65,1
65,1
130.05,3
137.7,3
177.3,2
181,1
99.45,2
114.3,2
137.7,3
105.3,2
103.5,2
130.05,3
105.3,2
105.3,2
139.5,3
68,1
72.25,2
75,1
105.3,2
105.3,2
65,1
105.3,2
118.8,2
82.83,2
72.25,2
137.7,3
121.5,2
72.25,2
237.73,3
93.75,2
137.7,3
131.75,2
178.5,3
139,2
96.9,3
142.2,3
235.45,2
0,0
87.13,2
87.13,2
75,2
137.7,3
129.2,1
65,1
114.3,2
99.45,2
94.5,2
94.5,2
122.8,2
96.9,3
149.85,2
108,2
112.8,2
114,2
99,1
72.25,2
72.25,2
96.9,3
111,2
105.3,2
99,2
96,1
160.29,2
130.05,3
99.45,2
79,1
79,1
91.63,1
122,1
93.17,1
94.71,1
132.9,2
130.5,2
81.08,2
177.3,2
72.76,2
105.3,2
111,2
77.03,1
77.03,2
119.1,2
90.95,2
111,2
90.95,1
191,2
90.95,2
137.7,3
90.95,2
156.5,3
128.7,3
90.95,2
137.7,3
90.95,2
105,1
126.9,2
96.9,3
111,2
111,2
161.1,2
159.3,3
105.3,2
81.08,2
93,1
108,2
195,3
131.72,2
79,1
79,1
130.05,3
134.33,1
109.25,2
118,2
159.3,3
134.1,2
0,0
156.95,2
126,1
149.33,2
105.3,2
137.7,3
105.3,2
99,2
105.3,2
129,2
105.3,2
0,2
86.82,2
116,2
116,2
174.33,1
146.1,1
87.78,2
99,1
105.3,2
108,2
111,2
111,2
123.5,2
112.8,2
146,3
99,2
126,1
277,2
80,2
80,2
80.75,2
231,2
107.29,2
138.99,3
120.6,2
95,1
135.9,2
146,2
70.78,2
208.83,2
106,1
67,1
75,2
176,1
65,1
88.5,2
72.25,2
85,2
81.25,2
141.75,2
196,3
141.75,2
96,2
225.36,2
162,3
133.41,2
157.9,2
159.3,3
123.3,2
158.95,2
123.3,2
106.59,2
124.5,2
126,2
80.75,2
139,2
114.33,2
107.1,2
114.33,2
130.68,2
140.7,3
180.3,2
265.44,3
144.55,2
99.45,2
221,2
99.45,2
99.45,2
99.3,2
201,2
147,1
88,1
161.1,3
139,2
147,1
206,2
96.9,3
115,2
115,2
115,2
115,2
90,1
90,1
115,2
90,1
115,2
115,2
115,2
115,2
115,2
85,2
141.3,3
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
90,1
102.3,2
90,1
105,2
116.45,2
216.9,2
180.45,3
90,1
115,2
90,1
105,2
191.57,3
115,2
115,2
115,2
115,2
91.96,2
115,2
99.95,2
115,2
115,2
114.63,2
115,2
196,2
155.57,2
115,2
115,2
105,2
115,2
72.25,2
131.08,2
115,2
115,2
115.6,2
105,2
90,1
105,2
105,2
115,2
115,2
141.3,3
115,2
115,2
115,2
115,2
90,1
115,2
90,1
109.35,2
115,2
115,2
115,2
113.76,3
240,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
112,2
90,1
90,1
90,1
85,1
93,1
75,1
105,2
105.3,2
105.3,2
64.25,1
143.7,3
76.5,2
76.5,2
166,1
94.5,2
76.5,2
76.5,2
131.75,3
76.5,2
76.5,2
64.25,1
64.25,1
115.8,2
64.25,1
137.7,3
76.5,2
134.1,2
76.5,2
76.5,2
76.5,2
76.5,2
76.5,2
76.5,2
76.5,2
231,2
173.95,2
123.3,2
146.7,3
76.5,2
105.3,2
139,1
121.5,2
126.41,3
168.3,3
76.5,2
68.85,1
77.85,2
101.15,2
64.25,1
118.8,2
0,2
96.13,2
86.85,2
95.85,2
95.4,2
187,3
72.25,2
76.5,2
76.5,2
0,1
64.25,1
76.5,2
180.3,2
94.5,2
101.18,1
109.8,2
95.2,2
160,2
103.5,2
99.9,1
139.99,2
131.03,1
94.5,2
228.6,3
79.2,2
82.66,2
103.32,2
196,2
72.84,2
84.58,2
68,1
105.3,2
80,1
146.7,3
123.3,2
142.2,3
85.5,2
85.5,2
142.2,3
123.3,2
96.9,3
72.25,2
130.5,2
90.95,2
112.5,2
85.5,2
85.5,2
142.5,3
6,0
81.45,2
108.3,2
140.7,3
99.9,1
84.58,2
95.4,2
189.3,2
85.5,2
85.5,2
85.5,2
142.2,3
161.1,2
94.5,2
137.7,3
94.5,2
137.7,3
134.18,2
79.27,2
139,2
79.26,2
139,2
113.62,2
105.3,2
141,2
134.3,3
123.3,2
131,2
135.9,2
105.3,2
173.25,2
119,2
187,1
94.5,2
131,2
72.25,2
139,2
269.3,2
103.5,2
137.7,3
94.5,2
119,1
97.54,2
97.54,0
94.5,1
67,1
99.45,2
96.9,3
122.4,2
118.15,2
133.45,3
94.5,2
139.7,3
121.05,2
94.5,2
67,1
186.3,2
96.9,3
72.76,2
75,2
121.5,2
75,2
168.3,3
139.95,3
187,3
72.25,2
161.1,1
104.96,2
137.7,3
125.1,2
125.1,2
109.8,2
158.4,2
121.5,2
139.9,2
121.5,2
130.5,1
141.3,3
151,2
134,2
0,0
0,0
93.25,2
72.25,2
119.28,2
97.56,2
72.25,2
120.8,2
294.35,3
93.38,2
95,1
95,1
84,1
125,2
125,2
108.45,2
125,2
95,1
65,1
84,1
95,1
81.08,2
84,1
81.08,2
180,3
95,1
96.9,3
168.3,2
94,1
196,3
121.5,2
72.25,2
130.55,3
128.4,2
68,1
81.25,2
94.5,2
222.35,2
137.7,3
94.5,2
99.45,2
137.7,3
152.4,3
72.25,2
85,2
99.45,2
109.53,2
121.5,2
106.13,2
106.13,2
165.9,2
110.5,2
132.18,3
137.7,3
188.95,3
110.5,2
85,3
65,1
65,1
148.7,3
99.9,1
75,2
67,1
65,1
75,2
65,1
89.25,2
75,2
67,1
65,1
65,1
75,2
65,1
67,1
125,2
0,2
79,1
137.7,3
121.5,2
123.25,2
169,2
139,2
85,2
137.7,3
110.46,2
0,1
152.1,2
188.16,2
97.54,0
94.5,2
94.5,2
40,1
40,1
365,2
300,2
77.03,2
77.03,2
77.03,2
159,1
189,3
159,2
139.5,2
205.33,2
137.7,3
146.7,2
105.3,2
118.8,2
77.03,2
100.73,3
129.75,2
125.1,2
90.95,2
105.3,2
132.13,2
117.1,2
90.9,1
114.63,2
118.8,2
125.1,2
161,2
125.1,2
111.25,2
137.7,3
130.05,3
79.5,2
94.5,2
99.95,2
121.5,2
100.87,2
72.25,2
82.45,2
105.3,2
130.05,3
90.95,2
155.25,2
123.25,2
97.54,2
187,3
178,2
94.5,2
85.5,2
223.75,4
85.5,2
173.25,2
139.05,2
105.37,2
87.3,2
163.5,1
109.9,2
97.54,2
135.9,2
89.25,2
106.54,0
137.7,3
128.7,3
99.45,2
112.5,2
149,2
139.5,2
160.47,3
169,2
139,2
85,2
132.25,2
132.96,2
0,0
146.36,2
65,1
137.7,3
65,1
146,2
72.25,2
146.7,3
96.9,3
225.2,2
90.95,2
90.95,2
85.6,2
90.95,2
105.3,2
158.86,2
93.84,3
114.3,2
105.3,2
182.95,2
168.3,2
105.3,2
94.5,2
130.05,3
94.5,2
139,2
178,2
96.3,2
148,2
103.5,2
89.25,2
135.9,2
112.5,2
187,3
89.25,2
90.95,2
94.5,2
90.95,2
108.11,1
63.75,2
180.9,3
94.5,2
154,2
137.7,3
94.5,2
105.3,2
94.5,2
235.63,1
67.83,2
89,1
89,2
61.68,2
96.3,2
72.25,2
99,2
106.75,1
99.45,2
99.45,2
216.9,2
105.9,3
94.5,2
152.1,2
152.1,2
121.5,2
114.3,2
137.7,3
94.5,2
137.7,3
137.7,3
96.9,2
79.56,2
139,2
139,2
85,2
207.9,2
109,2
118.8,2
118.8,2
89,2
85,2
99,2
139.5,3
80.75,2
85,2
96.3,2
137.7,2
105.3,2
96.3,2
116,2
109.65,2
107.5,2
82.45,2
86.75,1
65,2
70.85,2
101.75,2
146.7,3
94.5,2
117.3,3
137.7,3
118.8,2
101,2
118.8,2
84.15,2
15,2
103.7,2
89,2
72.25,2
198,3
122.6,2
122.6,2
130.5,2
76.58,2
159,2
91,1
99,2
84.15,2
89.25,2
75,2
89,2
177,3
193.45,2
201,2
201,2
119,2
99.9,1
105.3,2
106,1
105,1
110,1
125,1
142.13,3
109,2
103.5,2
109,2
137.7,3
121,2
121,2
191.9,3
137.7,3
120.6,2
139.5,3
92.83,2
154,2
90.51,2
176,2
139.95,3
146.7,3
127.8,2
95.13,3
121.8,2
132.18,3
91.38,2
114.75,2
132,2
220,2
92.03,2
168.3,3
139.95,3
141.1,2
158.4,2
152,2
104.4,2
98.5,2
168.3,3
177,2
127.8,2
119,2
149.7,3
100.87,2
186.3,2
140.7,3
210.57,2
72.76,2
131,2
80.75,2
80.75,2
131.75,2
158.95,2
6,0
80.75,2
80.75,2
80.75,2
93.16,2
80.75,2
86.24,2
126.38,1
120,2
105.3,2
156,2
173.67,3
81.45,2
65,1
123.3,2
72.25,2
72.25,2
81.25,2
115,2
115,2
115,2
96,2
85,2
96,2
90,1
96,2
96,2
96,2
115,2
96,2
0,1
96,2
96,2
96,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
90,1
115,2
115,2
115,2
166,2
115,2
173.7,3
115,2
90,1
90,1
115,2
115,2
90,1
115,2
115,2
115,2
115,2
115,2
115,2
90,1
115,2
115,2
115,2
115.5,2
106.5,2
115.5,2
90,1
90,1
90,1
115,2
124.8,2
90,1
115,2
90,1
115,2
115,2
90,1
115,2
105.96,2
121.8,2
115,2
90,1
115,2
108,2
115,2
115,2
90,1
115,2
115,2
115,2
90,1
115,2
115,2
99.45,2
115,2
132,2
85,2
115,2
72.25,2
72.25,2
90,1
114.3,2
155.7,3
188.95,3
141.3,3
90,1
115,2
115,2
90,1
115,2
0,1
184.95,2
141.3,3
72.25,2
81.25,2
66.53,2
87.2,2
115,1
65,1
65,1
65,1
65,1
67,1
65,1
65,1
65,1
65,1
65,1
65,1
65,1
65,1
65,1
65,1
65,1
65,1
65,1
65,1
65,1
65,1
67,1
105.3,2
121.5,2
144.9,2
111,2
105.3,2
186.3,3
121,2
111.76,2
201,2
117.55,2
84.8,2
105.3,2
90.1,2
94.5,2
90.1,2
168.3,3
109,2
130,2
90,2
121,2
71.6,2
152.1,2
138,1
149.4,2
168.1,2
102,2
59.04,2
104.39,2
103.95,2
90.5,1
102.7,1
159,1
114.75,2
132.88,3
159,1
205,3
79,1
104,1
95,1
95,1
88,1
104,1
102.7,1
300,2
300,2
134.3,3
116.45,2
138.5,2
129,2
65,1
74,1
67,1
65,1
67,1
67,1
67,1
67,1
65,1
67,1
67,1
67,1
67,1
120.7,1
93.56,1
97.41,2
92.93,2
130.5,2
137.7,3
65,1
67,1
65,1
65,1
65,1
67,1
65,1
65,1
67,1
123.5,3
99.45,2
177.3,2
168.3,2
87.2,2
73.81,2
162,2
164.25,2
130.05,3
65.49,2
96.5,2
96.5,2
181,1
136.5,2
108.45,2
94.5,2
109,2
94.56,2
189.95,3
227.78,3
109,2
121,1
85.5,2
78.45,2
85.5,2
71.65,2
101.13,2
89.25,2
86.53,2
114.75,2
140.7,3
81.08,2
174,3
174,3
121,1
133.45,3
105.3,2
121,2
66.42,2
140.7,3
87.58,2
124,1
124,1
173.67,3
85.86,2
162,2
149,2
166,2
166,2
121.5,2
127.62,3
96.9,3
72.25,2
66.53,2
140.27,3
99.45,2
141.18,3
90.95,2
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,2
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
87.55,2
139.95,3
133,2
124,2
91.38,2
222.3,3
81.25,2
80.75,2
139,2
83,2
94.5,2
94.5,2
105.3,2
101.25,2
253.5,4
167,3
105.3,2
72.25,2
72.25,2
94.5,2
62.18,2
128,2
119,2
90.95,2
91.68,2
160.78,3
103.7,2
90.95,2
109.53,2
90.95,2
72.25,2
130.5,2
118.15,1
105.3,2
105.3,2
169,2
105.55,2
91.38,2
160.7,2
137.7,3
80.75,2
124,2
124,2
150.3,3
90,1
166,2
166.7,3
118.8,2
105.3,2
105.3,2
168.3,2
131.15,2
159,2
127.38,2
127.38,0
151,2
127.22,3
151,2
115,1
99.45,2
99.45,2
70.5,1
94,1
118.8,2
90.95,2
169,2
118,2
101.15,2
127.8,2
130.5,2
125.1,2
148.5,2
145,2
146.7,2
115,1
240,2
114.3,2
177.3,2
